generated_at_jst,catalog_row_id,source,title,offer_type,price,amount_usd,one_sale_to_100,primary_url,best_buyer_action_url,best_buyer_action_label,structured_form_url,inquiry_url,order_board_url,repo_url,payment_activation_url,proof_monitor_url,terms_url,terms_csv_url,exact_acceptance_statement,proof_rule,money_confirmed_usd,buyer_gate,next_user_step,source_evidence
2026-06-16 00:08:52 JST,central-pdf-table-extraction,central_order_board,PDF/Table Extraction,service,$125,125.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/pdf-table-extraction.html,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/new?template=ready-to-pay-pdf-table-extraction.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/new?template=ready-to-pay-pdf-table-extraction.yml,https://jaxassistant55.github.io/pdf-table-extraction-starter/inquiry.html,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/1,https://github.com/jaxassistant55/pdf-table-extraction-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,https://jaxassistant55.github.io/jax-micro-offer-studio/pdf-table-extraction-terms.html,https://jaxassistant55.github.io/jax-micro-offer-studio/pdf-table-extraction-terms.csv,"I accept the PDF/Table Extraction fixed-scope terms at $125. I understand work starts only after seller-owned external payment proof exists; I will provide only public or buyer-owned/buyer-authorized non-sensitive documents through an approved channel; the deliverable is limited to extracted CSV/XLSX output, ambiguity notes, and a repeatable extraction checklist for the accepted sample; and confidential regulated data handling, OCR of large batches, custom software implementation, credential/account access, ongoing support, or extra revisions are not included unless separately agreed before payment.","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-resume-linkedin-interview-pack,central_order_board,Resume / LinkedIn / Interview Pack,service,$125,125.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/resume-linkedin-interview-pack.html,https://github.com/jaxassistant55/career-packet-starter/issues/new?template=ready-to-pay-career-packet-starter.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/career-packet-starter/issues/new?template=ready-to-pay-career-packet-starter.yml,https://jaxassistant55.github.io/career-packet-starter/inquiry.html,https://github.com/jaxassistant55/career-packet-starter/issues/1,https://github.com/jaxassistant55/career-packet-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-automation-blueprint,central_order_board,Automation Blueprint,service,$100,100.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/automation-blueprint.html,https://github.com/jaxassistant55/automation-blueprint-starter/issues/new?template=ready-to-pay-automation-blueprint-starter.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/automation-blueprint-starter/issues/new?template=ready-to-pay-automation-blueprint-starter.yml,https://jaxassistant55.github.io/automation-blueprint-starter/inquiry.html,https://github.com/jaxassistant55/automation-blueprint-starter/issues/1,https://github.com/jaxassistant55/automation-blueprint-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,standalone-automation-blueprint-starter,standalone_repo_ready_form,Automation Blueprint Starter,service,$100,100.0,yes,https://jaxassistant55.github.io/automation-blueprint-starter/,https://github.com/jaxassistant55/automation-blueprint-starter/issues/new?template=ready-to-pay-automation-blueprint-starter.yml,Open repo-specific structured form,https://github.com/jaxassistant55/automation-blueprint-starter/issues/new?template=ready-to-pay-automation-blueprint-starter.yml,https://jaxassistant55.github.io/automation-blueprint-starter/inquiry.html,https://github.com/jaxassistant55/automation-blueprint-starter/issues/1,https://github.com/jaxassistant55/automation-blueprint-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, safe public inputs, accepted fixed scope, seller-controlled payment route, and proof before delivery.",Use the structured form as intake only; move payment to a seller-owned route before any custom delivery.,structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-content-repurposing-sprint,central_order_board,Content Repurposing Sprint,service,$100,100.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/content-repurposing-sprint.html,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/new?template=ready-to-pay-content-repurposing-sprint-starter.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/new?template=ready-to-pay-content-repurposing-sprint-starter.yml,https://jaxassistant55.github.io/content-repurposing-sprint-starter/inquiry.html,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/1,https://github.com/jaxassistant55/content-repurposing-sprint-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,standalone-content-repurposing-sprint-starter,standalone_repo_ready_form,Content Repurposing Sprint Starter,service,$100,100.0,yes,https://jaxassistant55.github.io/content-repurposing-sprint-starter/,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/new?template=ready-to-pay-content-repurposing-sprint-starter.yml,Open repo-specific structured form,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/new?template=ready-to-pay-content-repurposing-sprint-starter.yml,https://jaxassistant55.github.io/content-repurposing-sprint-starter/inquiry.html,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/1,https://github.com/jaxassistant55/content-repurposing-sprint-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, safe public inputs, accepted fixed scope, seller-controlled payment route, and proof before delivery.",Use the structured form as intake only; move payment to a seller-owned route before any custom delivery.,structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-first-100-product-bundle,central_order_board,First $100 Product Bundle,product,$100,100.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/first-100-product-bundle.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=first-100-product-bundle.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=first-100-product-bundle.yml,https://jaxassistant55.github.io/jax-micro-offer-studio/inquiry.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/25,https://github.com/jaxassistant55/jax-micro-offer-studio,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,https://jaxassistant55.github.io/jax-micro-offer-studio/first-100-product-bundle-terms.html,https://jaxassistant55.github.io/jax-micro-offer-studio/first-100-product-bundle-terms.csv,"I accept the First $100 Product Bundle Terms at $100. I understand the private ZIP is delivered only after seller-owned external payment proof exists; the bundle is for my internal or client-project use only; I will not resell, redistribute, sublicense, or post the paid files publicly; and custom implementation or support is not included unless separately agreed before payment.","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,standalone-resale-listing-research-starter,standalone_repo_ready_form,Resale Listing Research Starter,service,$100,100.0,yes,https://jaxassistant55.github.io/resale-listing-research-starter/,https://github.com/jaxassistant55/resale-listing-research-starter/issues/new?template=ready-to-pay-resale-listing-research-starter.yml,Open repo-specific structured form,https://github.com/jaxassistant55/resale-listing-research-starter/issues/new?template=ready-to-pay-resale-listing-research-starter.yml,https://jaxassistant55.github.io/resale-listing-research-starter/inquiry.html,https://github.com/jaxassistant55/resale-listing-research-starter/issues/1,https://github.com/jaxassistant55/resale-listing-research-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, safe public inputs, accepted fixed scope, seller-controlled payment route, and proof before delivery.",Use the structured form as intake only; move payment to a seller-owned route before any custom delivery.,structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-resale-listing-and-price-research-pack,central_order_board,Resale Listing and Price Research Pack,service,$100,100.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/resale-listing-and-price-research-pack.html,https://github.com/jaxassistant55/resale-listing-research-starter/issues/new?template=ready-to-pay-resale-listing-research-starter.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/resale-listing-research-starter/issues/new?template=ready-to-pay-resale-listing-research-starter.yml,https://jaxassistant55.github.io/resale-listing-research-starter/inquiry.html,https://github.com/jaxassistant55/resale-listing-research-starter/issues/1,https://github.com/jaxassistant55/resale-listing-research-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,standalone-subscription-audit-savings-starter,standalone_repo_ready_form,Subscription Audit Savings Starter,service,$100,100.0,yes,https://jaxassistant55.github.io/subscription-audit-savings-starter/,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/new?template=ready-to-pay-subscription-audit-savings-starter.yml,Open repo-specific structured form,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/new?template=ready-to-pay-subscription-audit-savings-starter.yml,https://jaxassistant55.github.io/subscription-audit-savings-starter/inquiry.html,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/1,https://github.com/jaxassistant55/subscription-audit-savings-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, safe public inputs, accepted fixed scope, seller-controlled payment route, and proof before delivery.",Use the structured form as intake only; move payment to a seller-owned route before any custom delivery.,structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-subscription-audit-and-savings-prep-pack,central_order_board,Subscription Audit and Savings Prep Pack,service,$100,100.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/subscription-audit-and-savings-prep-pack.html,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/new?template=ready-to-pay-subscription-audit-savings-starter.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/new?template=ready-to-pay-subscription-audit-savings-starter.yml,https://jaxassistant55.github.io/subscription-audit-savings-starter/inquiry.html,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/1,https://github.com/jaxassistant55/subscription-audit-savings-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,standalone-translation-localization-draft-starter,standalone_repo_ready_form,Translation Localization Draft Starter,service,$100,100.0,yes,https://jaxassistant55.github.io/translation-localization-draft-starter/,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/new?template=ready-to-pay-translation-localization-draft-starter.yml,Open repo-specific structured form,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/new?template=ready-to-pay-translation-localization-draft-starter.yml,https://jaxassistant55.github.io/translation-localization-draft-starter/inquiry.html,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/1,https://github.com/jaxassistant55/translation-localization-draft-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, safe public inputs, accepted fixed scope, seller-controlled payment route, and proof before delivery.",Use the structured form as intake only; move payment to a seller-owned route before any custom delivery.,structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-translation-and-localization-draft-pack,central_order_board,Translation and Localization Draft Pack,service,$100,100.0,yes,https://jaxassistant55.github.io/jax-micro-offer-studio/translation-and-localization-draft-pack.html,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/new?template=ready-to-pay-translation-localization-draft-starter.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/new?template=ready-to-pay-translation-localization-draft-starter.yml,https://jaxassistant55.github.io/translation-localization-draft-starter/inquiry.html,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/1,https://github.com/jaxassistant55/translation-localization-draft-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-browser-extension-template,central_order_board,Browser Extension Template,product,$29,29.0,no,https://jaxassistant55.github.io/jax-micro-offer-studio/browser-extension-template.html,https://github.com/jaxassistant55/browser-extension-template-preview/issues/new?template=ready-to-pay-browser-extension-template-preview.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/browser-extension-template-preview/issues/new?template=ready-to-pay-browser-extension-template-preview.yml,https://jaxassistant55.github.io/browser-extension-template-preview/inquiry.html,https://github.com/jaxassistant55/browser-extension-template-preview/issues/1,https://github.com/jaxassistant55/browser-extension-template-preview,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,standalone-browser-extension-template-preview,standalone_repo_ready_form,Browser Extension Template Preview,product,$29,29.0,no,https://jaxassistant55.github.io/browser-extension-template-preview/,https://github.com/jaxassistant55/browser-extension-template-preview/issues/new?template=ready-to-pay-browser-extension-template-preview.yml,Open repo-specific structured form,https://github.com/jaxassistant55/browser-extension-template-preview/issues/new?template=ready-to-pay-browser-extension-template-preview.yml,https://jaxassistant55.github.io/browser-extension-template-preview/inquiry.html,https://github.com/jaxassistant55/browser-extension-template-preview/issues/1,https://github.com/jaxassistant55/browser-extension-template-preview,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, safe public inputs, accepted fixed scope, seller-controlled payment route, and proof before delivery.",Use the structured form as intake only; move payment to a seller-owned route before any custom delivery.,structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-mini-course-workbook,central_order_board,Mini Course Workbook,product,$29,29.0,no,https://jaxassistant55.github.io/jax-micro-offer-studio/mini-course-workbook.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-mini-course-workbook.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-mini-course-workbook.yml,https://jaxassistant55.github.io/jax-micro-offer-studio/inquiry.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/9,https://github.com/jaxassistant55/jax-micro-offer-studio,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-sales-enablement-kit,central_order_board,Sales Enablement Kit,product,$29 product / $100 setup,29.0,no,https://jaxassistant55.github.io/jax-micro-offer-studio/sales-enablement-kit.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-sales-enablement-kit.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-sales-enablement-kit.yml,https://jaxassistant55.github.io/jax-micro-offer-studio/inquiry.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/15,https://github.com/jaxassistant55/jax-micro-offer-studio,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-csv-cli-toolkit,central_order_board,CSV CLI Toolkit,product,$19,19.0,no,https://jaxassistant55.github.io/jax-micro-offer-studio/csv-cli-toolkit.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-csv-cli-toolkit.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-csv-cli-toolkit.yml,https://jaxassistant55.github.io/jax-micro-offer-studio/inquiry.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/11,https://github.com/jaxassistant55/jax-micro-offer-studio,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-invoice-and-expense-tracker-template,central_order_board,Invoice and Expense Tracker Template,product,$19,19.0,no,https://jaxassistant55.github.io/jax-micro-offer-studio/invoice-and-expense-tracker-template.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-invoice-expense-tracker-template.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-invoice-expense-tracker-template.yml,https://jaxassistant55.github.io/jax-micro-offer-studio/inquiry.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/12,https://github.com/jaxassistant55/jax-micro-offer-studio,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-prompt-workflow-pack,central_order_board,Prompt Workflow Pack,product,$19 product / $100 setup,19.0,no,https://jaxassistant55.github.io/jax-micro-offer-studio/prompt-workflow-pack.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-prompt-workflow-pack.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-prompt-workflow-pack.yml,https://jaxassistant55.github.io/jax-micro-offer-studio/inquiry.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/13,https://github.com/jaxassistant55/jax-micro-offer-studio,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
2026-06-16 00:08:52 JST,central-synthetic-mock-dataset-pack,central_order_board,Synthetic Mock Dataset Pack,product,$19,19.0,no,https://jaxassistant55.github.io/jax-micro-offer-studio/synthetic-mock-dataset-pack.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-synthetic-mock-dataset-pack.yml,Open structured ready-to-pay form,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=ready-to-buy-synthetic-mock-dataset-pack.yml,https://jaxassistant55.github.io/jax-micro-offer-studio/inquiry.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/10,https://github.com/jaxassistant55/jax-micro-offer-studio,https://jaxassistant55.github.io/jax-micro-offer-studio/payment-activation,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,"","","","Count $0 unless a real buyer accepts scope, pays through a user-controlled route, receives delivery, and payment is posted/released/payable/cleared.",0,"Real buyer, accepted scope, seller-controlled external payment route, delivery proof, and posted/released/payable/cleared money.","If a buyer appears, open the best buyer action URL, confirm safe scope, route payment externally, deliver after proof, and record only verified money.",order_boards.csv plus structured_ready_forms.csv
