generated_at_jst,checkout_id,rank,packet_id,catalog_row_id,title,price,amount_usd,amount_due_usdc,network,asset,receive_address,usdc_contract,buyer_reference,direct_checkout_url,offer_url,structured_form_url,order_board_url,payment_route_url,monitor_csv_url,proof_monitor_url,status,money_confirmed_usd,proof_rule
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-23-RESALE-LISTING-RESEARCH-STARTER,23,OSP-20260616-23-RESALE-LISTING-RESEARCH-STARTER,standalone-resale-listing-research-starter,Resale Listing Research Starter,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-23-RESALE-LISTING-RESEARCH-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-resale-listing-research-starter,https://jaxassistant55.github.io/resale-listing-research-starter/,https://github.com/jaxassistant55/resale-listing-research-starter/issues/new?template=ready-to-pay-resale-listing-research-starter.yml,https://github.com/jaxassistant55/resale-listing-research-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-24-RESALE-LISTING-AND-PRICE-RESEARCH-PACK,24,OSP-20260616-24-RESALE-LISTING-AND-PRICE-RESEARCH-PACK,central-resale-listing-and-price-research-pack,Resale Listing and Price Research Pack,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-24-RESALE-LISTING-AND-PRICE-RESEARCH-PACK,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-resale-listing-and-price-research-pack,https://jaxassistant55.github.io/jax-micro-offer-studio/resale-listing-and-price-research-pack.html,https://github.com/jaxassistant55/resale-listing-research-starter/issues/new?template=ready-to-pay-resale-listing-research-starter.yml,https://github.com/jaxassistant55/resale-listing-research-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-25-SUBSCRIPTION-AUDIT-SAVINGS-STARTER,25,OSP-20260616-25-SUBSCRIPTION-AUDIT-SAVINGS-STARTER,standalone-subscription-audit-savings-starter,Subscription Audit Savings Starter,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-25-SUBSCRIPTION-AUDIT-SAVINGS-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-subscription-audit-savings-starter,https://jaxassistant55.github.io/subscription-audit-savings-starter/,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/new?template=ready-to-pay-subscription-audit-savings-starter.yml,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-26-SUBSCRIPTION-AUDIT-AND-SAVINGS-PREP-PACK,26,OSP-20260616-26-SUBSCRIPTION-AUDIT-AND-SAVINGS-PREP-PACK,central-subscription-audit-and-savings-prep-pack,Subscription Audit and Savings Prep Pack,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-26-SUBSCRIPTION-AUDIT-AND-SAVINGS-PREP-PACK,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-subscription-audit-and-savings-prep-pack,https://jaxassistant55.github.io/jax-micro-offer-studio/subscription-audit-and-savings-prep-pack.html,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/new?template=ready-to-pay-subscription-audit-savings-starter.yml,https://github.com/jaxassistant55/subscription-audit-savings-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-27-TRANSLATION-LOCALIZATION-DRAFT-STARTER,27,OSP-20260616-27-TRANSLATION-LOCALIZATION-DRAFT-STARTER,standalone-translation-localization-draft-starter,Translation Localization Draft Starter,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-27-TRANSLATION-LOCALIZATION-DRAFT-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-translation-localization-draft-starter,https://jaxassistant55.github.io/translation-localization-draft-starter/,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/new?template=ready-to-pay-translation-localization-draft-starter.yml,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-28-TRANSLATION-AND-LOCALIZATION-DRAFT-PACK,28,OSP-20260616-28-TRANSLATION-AND-LOCALIZATION-DRAFT-PACK,central-translation-and-localization-draft-pack,Translation and Localization Draft Pack,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-28-TRANSLATION-AND-LOCALIZATION-DRAFT-PACK,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-translation-and-localization-draft-pack,https://jaxassistant55.github.io/jax-micro-offer-studio/translation-and-localization-draft-pack.html,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/new?template=ready-to-pay-translation-localization-draft-starter.yml,https://github.com/jaxassistant55/translation-localization-draft-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-29-LOCAL-SEO-GBP-AUDIT-STARTER,29,OSP-20260616-29-LOCAL-SEO-GBP-AUDIT-STARTER,standalone-local-seo-gbp-audit-starter,Local SEO GBP Audit Starter,$175,175.00,175.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-29-LOCAL-SEO-GBP-AUDIT-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-local-seo-gbp-audit-starter,https://jaxassistant55.github.io/local-seo-gbp-audit-starter/,https://github.com/jaxassistant55/local-seo-gbp-audit-starter/issues/new?template=ready-to-pay-local-seo-gbp-audit.yml,https://github.com/jaxassistant55/local-seo-gbp-audit-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-30-LOCAL-SEO-GBP-AUDIT-STARTER,30,OSP-20260616-30-LOCAL-SEO-GBP-AUDIT-STARTER,hot-download-local-seo-gbp-audit-starter,Local SEO GBP Audit Starter,$175,175.00,175.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-30-LOCAL-SEO-GBP-AUDIT-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#hot-download-local-seo-gbp-audit-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/hot-download-close-local-seo-gbp-audit-starter.html,https://github.com/jaxassistant55/local-seo-gbp-audit-starter/issues/new?template=ready-to-pay-local-seo-gbp-audit.yml,https://github.com/jaxassistant55/local-seo-gbp-audit-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-31-PDF-TABLE-EXTRACTION-STARTER,31,OSP-20260616-31-PDF-TABLE-EXTRACTION-STARTER,standalone-pdf-table-extraction-starter,PDF Table Extraction Starter,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-31-PDF-TABLE-EXTRACTION-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-pdf-table-extraction-starter,https://jaxassistant55.github.io/pdf-table-extraction-starter/,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/new?template=ready-to-pay-pdf-table-extraction.yml,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-32-PDF-TABLE-EXTRACTION-STARTER,32,OSP-20260616-32-PDF-TABLE-EXTRACTION-STARTER,hot-download-pdf-table-extraction-starter,PDF Table Extraction Starter,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-32-PDF-TABLE-EXTRACTION-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#hot-download-pdf-table-extraction-starter,https://jaxassistant55.github.io/jax-micro-offer-studio/hot-download-close-pdf-table-extraction-starter.html,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/new?template=ready-to-pay-pdf-table-extraction.yml,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-33-FIRST-100-FAST-START,33,OSP-20260616-33-FIRST-100-FAST-START,central-first-100-fast-start,First $100 Fast Start,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-33-FIRST-100-FAST-START,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-first-100-fast-start,https://jaxassistant55.github.io/jax-micro-offer-studio/first-100-fast-start.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=first-100-fast-start.yml,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/24,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-34-FIRST-100-PRODUCT-BUNDLE,34,OSP-20260616-34-FIRST-100-PRODUCT-BUNDLE,central-first-100-product-bundle,First $100 Product Bundle,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-34-FIRST-100-PRODUCT-BUNDLE,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-first-100-product-bundle,https://jaxassistant55.github.io/jax-micro-offer-studio/first-100-product-bundle.html,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/new?template=first-100-product-bundle.yml,https://github.com/jaxassistant55/jax-micro-offer-studio/issues/25,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
